vehicle_id,vehicle_brand,vehicle_model,vehicle_type,manufacturing_year,battery_manufacturer,battery_chemistry,battery_capacity_kwh,drive_type,odometer_km,vehicle_age_years,fleet_or_private,battery_serial,cycle_count,battery_health_percent,state_of_charge,depth_of_discharge,state_of_health,cell_voltage_avg,cell_voltage_std,pack_voltage,cell_temperature_avg,cell_temperature_max,internal_resistance,charge_efficiency,discharge_efficiency,remaining_capacity,capacity_loss_percent,charging_cycles_last_month,fast_charge_ratio,slow_charge_ratio,average_charge_power_kw,average_charging_time,overnight_charging_ratio,home_charging_ratio,charging_interruptions,overcharge_events,average_speed,average_trip_distance,aggressive_acceleration_score,hard_braking_score,regenerative_braking_usage,highway_driving_ratio,city_driving_ratio,daily_distance,average_ambient_temperature,maximum_temperature,minimum_temperature,humidity,altitude,terrain_type,dust_exposure,last_service_days,cooling_system_health,firmware_updates,previous_faults,maintenance_score,thermal_runaway_risk,voltage_imbalance,temperature_variance,sensor_fault_count,BMS_warning_count,abnormal_voltage_events,battery_stress_index,aging_score,thermal_health_score,charging_quality_score,driving_stress_score,predicted_remaining_life_cycles,battery_failure
EV115732,Audi,e-tron GT,Truck,2016,Panasonic,LFP,134.97,AWD,190221.0,9.5,Fleet,BAT-10015732,2250,64.24,86.24,37.92,62.98,3.615,,285.59,14.64,,0.824,94.0,94.58,86.7,35.76,1,0.4,,40.06,286.83,0.36,0.47,0,0,22.76,25.77,36.65,88.09,59.86,0.37,0.03,29.57,42.79,52.28,30.32,26.03,1826.62,Desert,14.09,605.0,,22,1,70.08,13.41,24.52,0.0,,1,0,32.9,100.0,87.03,94.43,37.13,5484,0
EV115733,Mahindra,BE 6,Hatchback,2017,Northvolt,NMC,142.92,AWD,230681.5,8.95,Private,BAT-10015733,2227,75.76,,39.41,76.24,3.599,0.0298,291.52,13.15,34.17,0.584,96.39,95.08,108.28,24.24,34,0.8,0.04,39.19,202.41,0.34,0.56,3,0,21.47,57.93,90.1,68.07,36.73,0.25,0.73,29.22,-16.32,-0.64,-27.85,20.17,1614.14,Mountainous,96.97,450.3,87.32,12,1,76.77,13.04,41.58,32.94,1,3,1,70.35,97.14,86.61,67.09,52.8,5458,0
EV115734,Hyundai,Ioniq 5,Van,2019,CATL,LMO,39.98,AWD,128531.4,6.59,,BAT-10015734,1411,82.41,52.26,49.25,81.02,3.622,0.005,,18.12,33.21,0.5,95.38,94.94,32.95,17.59,15,0.39,0.51,21.61,126.97,0.31,0.44,0,0,101.3,58.3,66.89,85.54,7.34,0.84,0.46,37.29,22.93,30.35,4.02,77.4,187.83,Flat,84.67,819.6,,3,0,61.98,9.72,7.15,10.28,,1,3,41.53,67.47,92.34,91.92,55.19,7268,0
EV115735,Honda,e:N1,Crossover,2018,SK On,NMC,,FWD,156872.6,8.88,,BAT-10015735,1089,77.67,71.54,28.17,80.37,3.723,0.0247,357.41,11.83,17.34,0.593,95.73,95.38,113.34,22.33,30,0.21,0.68,23.39,558.22,0.44,0.22,1,0,106.71,,17.7,79.55,25.02,0.93,0.31,58.89,-13.93,4.76,-21.86,26.04,1999.7,Mountainous,79.92,307.5,85.97,5,1,92.85,11.06,37.09,31.27,0,2,2,44.76,70.84,90.42,85.34,35.75,8325,0
EV115736,Porsche,Macan Electric,SUV,2015,SK On,NMC,73.08,RWD,242235.7,11.02,Private,BAT-10015736,2395,74.11,73.25,75.1,73.87,3.702,0.0038,373.9,40.82,50.94,0.622,96.29,94.94,54.16,25.89,31,0.54,0.26,,295.62,0.5,0.08,1,2,67.53,134.17,71.02,95.9,56.77,0.05,0.5,85.33,30.46,47.1,12.82,67.06,2031.31,Flat,76.73,1361.7,84.51,23,1,42.96,37.65,8.04,20.48,1,1,1,67.19,100.0,64.8,69.35,56.53,5266,0
EV115737,Mercedes-Benz,EQE,SUV,2024,CATL,NMC,147.18,,127875.4,2.51,Private,BAT-10015737,960,92.99,36.96,43.06,,3.572,0.0334,328.62,6.04,11.31,0.209,97.32,96.57,136.86,7.01,5,0.31,0.49,38.93,197.2,0.42,0.39,1,2,73.51,53.48,,79.9,33.22,0.89,0.57,36.93,25.13,40.25,18.66,84.43,256.59,Mountainous,96.53,756.0,93.86,0,1,62.91,10.98,47.5,,2,0,0,35.62,30.55,86.54,82.48,37.21,9688,0
EV115738,Audi,e-tron GT,SUV,2017,CATL,NMC,84.42,RWD,311990.0,8.73,Private,BAT-10015738,2186,74.78,5.09,43.87,75.48,3.795,0.0124,371.91,18.25,26.56,0.478,95.41,94.2,63.13,25.22,33,0.42,0.55,26.19,226.23,0.66,0.42,2,0,57.18,126.5,56.79,17.09,14.46,0.86,0.39,61.82,-4.62,,-8.84,13.49,1450.52,Hilly,88.21,226.3,90.19,29,0,,15.12,17.26,31.18,2,4,0,59.32,82.57,84.62,80.54,38.72,6018,0
EV115739,Renault,Megane E-Tech,Crossover,2019,CATL,LMO,147.96,AWD,158061.4,7.25,Private,BAT-10015739,957,88.67,60.85,44.64,88.41,3.368,0.001,266.07,20.85,32.48,0.504,96.95,94.98,131.2,11.33,40,0.05,0.78,71.59,162.83,0.73,0.59,0,1,64.77,41.11,26.26,41.38,83.67,0.61,0.62,28.08,19.78,25.69,7.16,83.28,2022.76,Flat,67.26,1414.8,86.06,19,0,44.49,11.58,5.26,12.7,1,1,1,37.29,53.97,85.31,92.89,,8735,0
EV115740,Volvo,EX30,SUV,2021,Envision AESC,NMC,31.83,RWD,367416.9,5.25,Fleet,BAT-10015740,2193,78.14,71.24,,78.84,3.678,0.0029,349.41,27.81,46.83,0.48,96.65,95.72,,21.86,21,0.12,0.65,13.93,231.5,0.68,0.69,0,0,110.5,47.01,91.35,1.0,39.6,0.64,0.82,53.78,9.11,27.49,-6.6,22.25,959.64,Hilly,42.49,531.9,89.88,29,0,80.29,15.75,5.33,32.94,1,1,0,62.23,72.04,82.15,92.69,46.28,5907,0
EV115741,BMW,i4,Van,2020,CATL,LFP,30.74,RWD,,6.32,Fleet,BAT-10015741,1617,83.55,69.66,48.02,83.34,3.575,0.0491,257.4,22.17,,0.563,95.7,95.33,25.68,16.45,29,0.24,0.66,12.46,119.79,0.48,0.74,3,0,,122.35,61.53,72.16,,0.84,0.62,75.95,27.63,45.96,24.37,21.54,486.1,Desert,57.72,462.9,90.04,26,0,88.33,10.24,64.63,13.8,0,0,0,35.74,67.56,88.83,87.94,46.75,8567,0
EV115742,MG,Comet EV,Crossover,2018,Guoxuan,LMO,118.93,AWD,293978.2,8.14,Private,BAT-10015742,2119,,48.46,61.71,79.56,3.631,0.0005,366.73,25.87,42.67,0.428,95.53,96.42,96.21,19.1,10,0.3,0.68,27.39,363.03,0.6,0.99,2,1,85.07,12.44,65.91,79.21,69.74,0.63,,17.27,-19.16,0.23,,11.07,1024.06,Flat,24.0,1154.1,90.77,7,0,61.82,9.95,1.83,32.94,0,1,0,67.37,85.67,93.32,,37.7,5362,0
EV115743,Porsche,Taycan,Hatchback,2021,Guoxuan,LFP,62.36,AWD,138809.7,5.37,Fleet,BAT-10015743,1390,90.97,44.77,35.93,91.09,3.628,0.0005,257.59,23.84,32.69,0.281,97.93,96.62,56.73,9.03,19,0.29,0.64,27.12,162.81,0.19,0.26,0,1,86.16,27.96,19.2,49.21,,0.46,0.02,13.36,34.53,48.94,21.57,82.39,963.95,Mountainous,23.12,774.7,84.43,,1,66.94,11.43,4.73,0.0,1,1,0,21.97,50.26,91.21,89.42,25.49,9386,0
EV115744,GM,Chevrolet Bolt,SUV,2023,Panasonic,NMC,28.26,AWD,,3.31,Fleet,BAT-10015744,1301,87.78,10.29,36.69,88.85,3.452,0.0176,310.68,14.5,29.41,0.375,97.77,97.09,24.81,12.22,26,0.11,,21.32,89.69,0.32,0.32,1,0,100.35,70.93,45.23,50.93,88.0,0.37,0.58,74.03,15.3,32.81,11.11,32.75,893.16,Flat,28.15,1428.2,92.52,27,0,37.76,0.0,23.17,14.11,0,0,0,28.1,42.18,99.47,97.3,32.7,9571,0
EV115745,BYD,BE 6,Crossover,2017,LG Energy Solution,NMC,33.15,FWD,243912.4,8.33,Private,BAT-10015745,1708,70.75,72.1,47.05,71.14,3.727,0.0013,286.98,20.4,25.45,0.738,94.87,94.96,23.45,,33,0.27,0.56,43.01,52.71,0.32,0.55,5,0,52.89,85.19,35.32,80.25,56.84,0.96,0.55,103.71,-10.21,9.46,-16.14,86.57,1547.94,Mountainous,46.58,1492.9,85.39,26,2,34.37,18.25,6.14,32.94,0,0,0,38.96,81.64,81.51,76.07,37.28,6843,0
EV115746,Hyundai,Ioniq 5,Sedan,2020,Envision AESC,NCA,32.0,RWD,211344.5,6.32,Private,BAT-10015746,1627,86.89,40.95,47.09,85.26,3.594,0.0235,294.71,39.68,59.32,0.355,96.23,96.5,27.8,13.11,22,0.24,0.51,42.7,41.51,0.73,0.32,0,1,81.29,22.53,62.32,5.75,63.5,0.74,0.1,21.02,-7.4,4.35,-12.89,36.98,772.45,Hilly,71.37,942.2,,3,1,66.03,36.62,33.62,32.94,1,0,0,53.1,62.8,58.89,,24.43,,0
EV115747,Mahindra,BE 6,Crossover,2017,Northvolt,NMC,139.85,RWD,,9.18,Fleet,BAT-10015747,1540,68.08,49.76,37.9,68.54,3.635,0.007,301.7,41.65,62.32,0.648,94.88,92.55,95.21,31.92,41,0.32,0.62,36.95,235.32,0.58,0.25,2,0,62.24,74.95,17.51,3.03,38.82,0.5,0.83,30.6,-9.53,1.17,-15.5,80.5,1612.31,Desert,84.36,812.3,89.44,,1,66.59,57.41,12.46,32.94,0,2,0,49.28,83.92,43.99,88.3,18.1,5916,1
EV115748,GM,,Crossover,2018,BYD Battery,NMC,61.64,RWD,128458.8,8.07,Private,BAT-10015748,924,86.25,37.49,42.77,,3.544,0.0054,304.78,45.94,51.58,0.332,96.74,95.45,53.16,13.75,11,0.47,0.43,10.35,566.61,0.61,0.98,0,0,,63.26,97.77,23.5,47.23,0.23,0.81,107.78,16.76,32.26,9.35,48.61,218.95,Desert,,1415.8,93.9,26,0,46.93,27.71,10.75,32.94,0,1,1,,58.8,74.6,85.56,56.53,8036,0
EV115749,GM,Chevrolet Bolt,SUV,2015,Envision AESC,LFP,80.99,AWD,184172.7,10.82,Fleet,BAT-10015749,1998,69.08,9.68,46.4,68.73,3.629,,290.32,,47.44,0.698,94.07,94.91,55.95,30.92,28,0.46,0.46,26.75,253.92,0.74,0.01,1,1,114.53,137.91,69.65,93.52,,0.17,0.33,170.81,6.1,22.16,-13.62,89.31,1655.29,Desert,68.6,1451.2,91.03,19,0,41.91,21.96,5.95,32.94,3,1,0,72.83,97.82,79.82,81.52,71.24,4859,0
EV115750,,Leaf,Hatchback,2023,Panasonic,NMC,134.52,RWD,160693.3,2.79,Private,BAT-10015750,1114,94.94,76.01,23.0,93.87,3.665,0.0088,311.52,18.81,35.5,0.101,96.6,97.78,127.71,5.06,25,0.51,0.27,13.63,600.0,0.39,0.86,0,1,,134.86,,67.96,33.5,0.13,0.65,158.76,-17.6,-9.02,,95.55,1191.32,Flat,29.76,445.2,96.08,4,0,,1.27,14.16,32.94,0,0,2,48.19,40.62,100.0,,43.98,9518,0
EV115751,Tesla,Model S,Van,2018,CATL,NMC,30.92,FWD,149326.7,8.16,Private,BAT-10015751,1373,80.42,90.44,33.28,81.44,3.648,0.0079,368.45,12.28,17.49,0.427,96.17,95.07,24.87,19.58,10,0.23,0.54,33.87,69.32,0.79,0.5,0,0,40.72,105.73,86.99,48.07,9.26,0.27,0.26,182.8,-19.75,-14.61,-32.61,59.06,1319.38,Desert,85.92,1380.2,91.27,28,2,38.15,8.92,16.43,32.94,2,,1,56.31,67.22,92.5,93.48,69.37,7318,0
EV115752,Tata,,Van,2015,LG Energy Solution,NCA,124.04,RWD,188380.9,11.05,Private,BAT-10015752,1492,79.15,23.06,29.12,78.78,3.649,0.0149,379.5,16.38,29.79,0.435,96.13,94.48,98.18,20.85,8,0.16,0.76,69.62,85.7,0.69,0.79,1,0,16.75,82.11,2.23,45.53,85.54,0.84,0.57,77.38,-5.1,5.41,-23.14,51.13,977.64,Flat,32.6,1112.4,85.47,11,,46.46,7.15,23.9,32.94,0,0,0,46.86,92.72,87.25,90.47,24.54,6047,0
EV115753,Volvo,XC40 Recharge,Hatchback,2024,CATL,LTO,75.95,AWD,218028.3,2.03,Fleet,BAT-10015753,1654,99.8,16.62,73.25,99.01,3.578,0.0033,307.71,30.23,38.6,0.072,97.78,97.36,75.8,0.2,5,0.73,0.2,28.7,130.3,0.22,0.12,0,2,91.47,65.44,43.48,11.07,5.15,0.97,0.51,55.98,32.72,49.92,26.63,64.08,43.1,Hilly,83.0,679.8,90.57,27,2,63.38,13.05,9.01,5.88,1,1,0,45.73,32.54,86.27,68.33,29.27,9983,0
EV115754,Lucid,Air,Sedan,,Panasonic,LTO,136.54,FWD,184671.2,9.78,Private,BAT-10015754,1134,72.19,55.42,22.4,71.37,3.85,0.0089,346.5,24.76,42.24,0.617,96.17,95.41,98.57,27.81,15,0.17,0.69,75.06,179.25,0.04,0.31,1,0,117.86,79.87,,60.07,76.76,0.57,0.14,45.04,-24.86,-11.99,-41.56,96.32,265.85,Desert,,893.2,,6,0,60.03,17.34,13.97,32.94,0,2,1,54.25,74.68,82.8,90.41,55.96,5739,0
EV115755,Audi,e-tron GT,SUV,2015,Panasonic,LFP,126.79,FWD,365146.2,,Fleet,BAT-10015755,2807,75.8,77.4,11.61,77.76,3.804,0.0243,304.32,37.79,48.74,0.647,94.61,94.51,96.11,24.2,22,0.55,0.23,44.97,218.5,0.0,0.65,0,1,,92.45,44.68,11.28,37.35,0.32,0.25,52.11,42.71,57.41,26.2,,1277.05,Flat,9.41,948.6,,26,1,61.64,34.34,36.67,6.03,1,2,0,43.72,100.0,68.62,83.75,29.25,6178,0
EV115756,Volvo,EX30,Sedan,2017,LG Energy Solution,LTO,57.92,RWD,170947.6,9.34,Fleet,BAT-10015756,1850,74.02,17.74,27.88,72.67,3.605,0.0005,364.1,21.2,32.17,0.594,95.93,93.77,42.87,25.98,13,0.33,0.58,32.53,129.58,0.27,0.44,2,1,81.01,10.53,56.95,94.11,81.23,0.9,0.39,13.1,29.22,47.61,13.36,43.37,699.03,Flat,3.86,758.9,85.69,18,,66.15,,3.37,2.95,0,1,0,40.24,82.37,89.74,85.51,40.65,6976,0
EV115757,Kia,EV9,Van,2015,BYD Battery,NMC,46.6,AWD,176482.1,10.68,Fleet,BAT-10015757,1591,70.78,45.73,55.02,71.24,3.45,0.0371,327.75,17.76,37.71,0.601,95.94,93.4,32.98,29.22,10,0.2,0.63,19.32,228.59,0.64,0.84,1,0,32.41,12.21,40.76,37.11,36.17,0.33,0.31,14.53,-12.24,6.66,-23.13,,1246.38,Flat,75.52,298.5,87.33,28,0,85.19,10.52,51.94,32.94,2,0,1,57.79,86.14,90.55,96.82,25.39,5742,0
EV115758,Honda,Prologue,Truck,2018,Northvolt,LMO,59.39,,202778.5,8.2,Private,BAT-10015758,1946,74.71,15.34,52.98,74.08,3.537,0.0049,279.42,17.7,,0.496,96.0,95.5,44.37,25.29,,0.3,0.47,65.91,48.89,0.39,0.8,1,0,114.17,19.74,43.64,6.16,16.94,0.67,0.26,22.92,-2.99,16.81,-21.72,98.53,1981.55,Coastal,32.94,314.3,87.21,5,,85.49,7.32,9.71,32.94,0,1,2,54.65,86.19,92.29,97.41,26.4,5584,0
EV115759,Volvo,EX30,Hatchback,2018,BYD Battery,LFP,131.56,RWD,157845.4,8.09,Private,BAT-10015759,1117,,,45.45,83.34,3.742,0.007,381.68,29.15,37.39,0.321,95.94,96.36,108.91,17.22,27,0.27,0.53,49.31,148.41,0.12,0.05,1,0,37.61,124.57,80.65,64.24,80.85,0.68,0.47,133.65,35.37,52.41,24.58,72.01,207.48,,16.44,584.7,,11,0,80.7,4.65,11.63,2.02,0,1,2,31.64,59.73,96.24,83.15,59.33,7833,0
EV115760,Rivian,R1T,SUV,2023,LG Energy Solution,LMO,28.5,FWD,148455.3,2.87,Private,BAT-10015760,1026,91.47,9.85,39.95,91.62,,0.0089,250.67,10.62,16.38,0.338,96.24,96.25,26.07,8.53,3,0.8,,66.72,41.82,0.57,0.7,0,1,25.91,127.87,,29.67,5.71,0.45,0.52,145.28,21.73,35.18,11.67,61.52,1105.02,Mountainous,96.65,1123.6,87.91,19,1,49.11,13.07,17.43,0.0,1,1,1,36.17,33.68,89.31,73.48,43.83,9724,0
EV115761,Audi,Q4 e-tron,SUV,2023,Northvolt,NCA,42.58,AWD,223297.2,3.02,Fleet,BAT-10015761,1516,89.45,63.93,17.29,88.76,3.564,0.0088,260.17,30.56,43.67,0.337,97.91,95.87,38.09,10.55,12,,0.5,38.5,90.48,0.49,0.08,1,0,20.81,29.68,60.81,10.45,64.02,0.42,0.39,37.0,-9.52,3.5,-19.41,58.61,1075.42,Desert,86.19,346.1,87.58,7,2,78.69,10.89,15.63,32.94,1,0,1,41.05,53.36,91.47,89.01,31.02,8590,0
EV115762,BYD,Seal,Truck,,Guoxuan,LFP,139.47,FWD,124030.4,6.8,Private,BAT-10015762,1078,86.23,80.25,27.08,86.61,3.618,0.0071,361.8,50.93,61.3,0.397,96.96,97.24,120.26,13.77,35,0.33,0.64,111.0,116.39,0.9,,0,,114.22,7.97,33.05,0.93,13.44,0.47,0.5,8.28,7.67,18.87,-5.81,95.78,1880.79,Desert,56.89,928.6,89.75,18,0,64.41,61.94,11.52,32.94,1,3,1,57.24,61.97,38.75,92.26,24.44,7939,1
EV115763,Rivian,R1S,Van,2020,LG Energy Solution,LFP,116.23,FWD,128633.4,6.35,Private,BAT-10015763,1027,79.74,3.58,63.11,,3.698,0.0074,306.93,28.96,41.03,0.55,96.36,96.37,92.68,20.26,14,0.53,0.31,53.19,193.99,0.27,0.73,0,0,21.6,88.34,48.03,93.53,15.38,0.95,0.71,65.18,-12.62,4.16,-24.83,27.56,395.91,Mountainous,34.71,436.8,88.97,3,0,83.55,17.41,13.24,32.94,2,1,1,59.6,62.61,84.0,84.84,50.12,7731,0
EV115764,Nissan,Leaf,Truck,2016,Northvolt,NMC,147.93,RWD,208932.3,10.18,Private,BAT-10015764,1630,83.16,88.03,73.32,84.77,3.592,0.0169,305.32,21.47,32.74,0.375,95.87,95.33,123.02,16.84,11,0.82,0.0,32.69,411.97,0.67,0.24,1,0,83.48,18.76,15.99,19.07,75.26,0.15,0.38,27.88,1.84,13.95,-6.74,11.11,2567.25,Flat,95.61,548.7,95.96,11,1,77.56,16.17,24.39,30.9,0,3,1,60.27,85.95,86.34,88.94,16.87,6826,0
EV115765,Volvo,EX30,Truck,2021,Panasonic,NMC,48.24,RWD,137203.9,4.94,Fleet,BAT-10015765,1239,89.52,81.26,23.65,87.51,3.659,0.0009,300.04,25.76,46.67,0.325,97.12,,43.18,10.48,38,0.73,0.14,30.58,103.81,0.48,,2,0,114.96,30.58,35.72,61.53,16.13,0.38,0.61,14.17,28.62,43.48,17.84,89.76,763.69,Flat,80.93,42.9,90.41,9,1,92.05,28.58,4.61,18.05,0,1,0,40.96,45.72,74.0,67.35,42.42,,0
EV115766,Volvo,XC40 Recharge,Crossover,2024,Northvolt,NMC,69.3,FWD,115987.6,1.93,Private,BAT-10015766,1579,91.31,53.19,62.52,92.04,3.51,0.0435,326.43,27.57,32.92,0.27,97.21,,63.28,8.69,19,0.08,0.8,20.73,163.99,0.93,0.1,0,,51.17,113.79,35.81,,49.94,0.45,0.12,37.27,10.51,25.26,-5.54,17.54,1658.98,Mountainous,39.54,1496.4,92.2,6,1,38.56,9.15,61.6,22.41,1,1,0,42.71,49.67,94.83,94.82,40.29,9473,0
EV115767,Hyundai,Ioniq 5,Hatchback,2022,SK On,LMO,77.1,FWD,222640.5,3.9,Private,BAT-10015767,1716,82.28,81.11,22.16,,,0.006,310.55,20.54,33.68,0.333,96.78,95.29,63.44,17.72,37,0.48,0.33,30.87,197.06,0.3,0.03,1,0,,116.27,15.17,,1.26,0.35,0.69,132.17,-14.49,-8.41,-22.74,40.78,2609.97,Desert,6.6,908.1,90.62,1,1,58.74,7.76,11.08,32.94,1,3,1,39.35,57.79,90.22,75.84,57.4,8816,0
EV115768,Honda,e:N1,Van,,Guoxuan,NMC,54.58,RWD,153772.4,8.22,Private,BAT-10015768,1276,72.1,40.14,43.47,73.17,3.342,0.0082,270.7,24.2,34.46,0.554,94.29,93.75,39.35,27.9,30,0.22,0.59,22.86,138.94,0.7,0.83,3,1,106.95,76.87,3.0,10.29,41.1,0.19,0.75,76.43,-15.97,3.36,-31.94,58.81,1235.52,Flat,14.05,565.7,93.88,27,0,72.5,11.57,13.96,32.94,0,2,1,54.59,76.37,86.37,89.23,20.27,5654,0
EV115769,Rivian,R1S,SUV,2015,Guoxuan,LFP,116.16,AWD,136398.4,11.16,Private,BAT-10015769,1207,86.74,62.7,50.22,85.47,3.85,0.0146,277.2,34.28,46.15,0.459,95.93,95.53,100.76,13.26,27,0.27,0.65,34.5,255.2,0.54,0.75,0,0,43.41,3.77,63.12,98.91,16.8,0.66,0.83,3.0,2.16,8.85,-3.72,84.74,182.51,Hilly,69.19,1472.2,91.84,20,0,41.38,23.53,19.19,32.94,2,0,1,46.34,79.93,79.71,100.0,53.17,8344,0
EV115770,MG,Comet EV,Sedan,2017,Guoxuan,NMC,104.1,AWD,122348.3,9.06,Fleet,BAT-10015770,1098,76.19,43.62,32.55,75.86,3.695,0.0035,317.77,41.98,60.54,0.603,96.4,94.87,79.31,23.81,41,0.36,0.52,29.59,340.36,0.81,0.16,0,0,46.14,107.04,20.39,42.66,79.98,0.81,0.03,138.81,31.24,44.8,13.72,88.41,930.85,Mountainous,18.01,157.0,,27,2,79.2,51.68,9.76,29.3,0,3,0,44.94,72.17,48.31,86.74,31.04,6963,1
EV115771,Honda,Prologue,Truck,2020,CATL,NMC,92.41,AWD,81031.5,5.72,Private,BAT-10015771,952,94.69,51.93,28.26,93.75,3.65,0.0484,365.0,18.59,31.88,0.253,98.31,97.73,87.5,5.31,26,0.74,0.21,40.4,157.1,0.17,0.33,1,0,53.37,60.5,83.81,48.01,44.21,0.33,0.87,94.44,-15.82,-3.12,-27.32,55.77,15.24,,73.51,,98.79,6,2,58.56,6.53,68.02,32.94,1,,1,54.11,47.26,90.88,76.29,,,0
EV115772,GM,Chevrolet Bolt,Sedan,2018,LG Energy Solution,NMC,99.84,FWD,226828.2,8.08,Fleet,BAT-10015772,1348,84.19,55.87,20.92,85.03,3.608,0.0393,274.21,29.19,44.18,0.464,,95.8,84.06,15.81,1,,0.76,49.41,102.51,0.23,0.4,1,0,105.72,4.8,61.33,89.5,51.12,0.97,0.65,3.0,-1.91,16.4,-20.48,,2081.97,Mountainous,6.28,681.3,88.02,3,1,79.18,10.06,55.79,32.94,0,0,0,34.13,69.31,88.88,94.84,44.68,8111,0
EV115773,Lucid,Air,Crossover,2018,,LMO,59.69,RWD,188934.3,7.6,Private,BAT-10015773,1545,70.09,,56.77,,3.563,0.0166,327.8,16.47,26.74,0.67,95.45,94.72,41.84,29.91,36,0.54,0.32,17.7,209.18,0.45,0.7,,0,49.72,125.99,91.46,49.63,48.54,0.19,0.75,128.99,,-8.64,-25.09,95.09,248.78,Desert,38.07,796.7,,24,,69.55,9.69,21.99,32.94,0,2,0,74.34,73.07,89.29,74.15,61.61,5747,0
EV115774,Ford,F-150 Lightning,Hatchback,2022,CATL,NMC,99.35,AWD,145176.8,,Private,BAT-10015774,1123,94.06,96.33,29.73,94.44,3.776,0.0087,388.93,29.41,48.6,0.129,98.14,96.35,93.45,,31,,0.43,78.61,78.18,0.71,0.19,2,1,67.82,86.1,58.28,8.94,55.66,0.41,0.07,126.95,-6.93,5.01,-26.76,18.82,1290.14,Mountainous,66.54,917.7,97.71,8,0,56.12,18.57,14.74,32.94,,0,1,51.81,47.04,78.92,79.4,50.14,8552,0
EV115775,BMW,i4,Crossover,2023,SK On,LFP,90.21,FWD,189062.6,,Fleet,BAT-10015775,1255,89.58,39.19,27.83,89.23,3.608,0.0056,306.68,38.29,43.96,0.269,97.73,96.95,80.81,10.42,36,0.21,0.65,42.64,193.3,0.7,0.69,0,0,37.9,46.96,59.83,61.94,10.34,0.94,0.6,18.12,30.3,43.87,19.37,,1988.99,Flat,73.41,1208.0,93.39,7,1,47.55,14.94,12.48,,1,1,0,25.64,40.08,90.86,98.07,49.12,10275,0
EV115776,Volkswagen,ID.3,Truck,2022,Panasonic,LFP,33.43,FWD,191235.6,4.52,Private,BAT-10015776,1332,85.5,85.24,74.48,87.19,3.645,0.0001,357.21,37.14,54.53,0.293,97.35,96.09,28.58,14.5,34,0.05,0.86,17.97,125.8,0.1,,0,0,17.59,53.25,97.07,20.9,92.99,0.75,0.88,24.8,-12.13,6.49,-29.15,47.45,1231.45,Coastal,78.94,419.6,93.89,0,0,92.77,29.71,0.56,32.94,0,0,1,54.53,48.37,70.61,100.0,35.24,7654,0
EV115777,Tesla,Model Y,Sedan,2024,Northvolt,LMO,57.52,RWD,87685.9,2.07,Fleet,BAT-10015777,806,92.97,8.15,29.79,93.53,3.595,0.0032,,20.62,29.63,0.296,96.99,95.34,53.48,7.03,30,0.52,0.43,46.04,90.52,0.12,0.36,2,0,117.68,72.64,66.74,51.06,,0.89,0.51,93.18,-8.26,1.68,-15.13,60.75,1682.47,Desert,57.55,62.9,90.29,3,0,95.06,11.45,6.83,32.94,1,5,1,,20.38,89.26,80.43,38.3,9987,0
EV115778,GM,,Crossover,2022,SK On,LMO,78.25,RWD,,4.02,Private,BAT-10015778,1838,82.19,73.61,66.97,83.44,3.438,0.0076,330.05,24.29,33.45,0.417,96.79,96.58,64.31,17.81,10,0.37,0.61,40.85,188.8,0.56,0.73,1,1,66.63,109.94,27.78,84.72,41.97,0.61,0.09,,17.36,,5.08,90.16,1126.8,Flat,38.24,575.0,94.44,19,1,76.68,2.92,13.85,16.09,0,2,1,50.32,60.57,98.51,89.68,49.57,7225,0
EV115779,Kia,EV9,Crossover,2018,Panasonic,LFP,146.72,RWD,229758.3,8.63,Fleet,BAT-10015779,1585,72.15,99.35,10.76,72.56,3.626,0.0591,326.34,36.84,50.7,0.655,94.77,93.67,105.86,27.85,37,0.25,0.6,19.15,565.64,0.77,0.97,1,1,90.59,,64.17,91.35,69.79,0.07,0.61,99.53,34.91,46.1,29.5,17.03,126.77,Coastal,32.63,,84.89,30,1,84.19,30.58,82.15,15.79,0,1,0,47.41,82.24,68.87,92.6,55.74,6151,0
EV115780,Honda,e:N1,Crossover,2016,CATL,LFP,108.75,RWD,238708.2,10.04,Private,BAT-10015780,1682,72.82,23.34,36.41,73.37,3.555,0.0085,270.18,34.49,46.72,0.624,95.15,93.61,79.19,27.18,23,0.46,0.35,22.33,371.58,0.31,0.19,1,0,16.34,41.01,96.69,98.58,75.66,,0.74,46.22,-2.66,15.46,-9.41,79.69,1176.36,Flat,76.99,,88.03,3,0,61.42,29.5,14.87,32.94,3,0,1,65.65,86.9,68.89,81.02,62.23,5983,0
EV115781,Renault,Megane E-Tech,Sedan,2017,Envision AESC,LFP,136.28,AWD,217686.9,9.38,Private,BAT-10015781,1621,77.47,11.5,31.54,76.94,3.684,0.0071,261.56,,,0.478,96.08,95.26,105.58,22.53,40,0.37,0.47,23.59,305.93,0.28,0.91,0,0,24.05,87.44,66.92,15.05,40.15,,0.03,,,45.3,20.94,8.31,660.87,Flat,39.96,727.7,84.18,28,1,68.8,18.52,14.22,18.06,2,0,0,45.89,88.93,85.23,97.63,30.48,6650,0
